CLASSE,Hue,Saturation,Value,Vibration,Metal
Tecido,202.50,21.62,29.02,2.22,0
Tecido,195.00,33.73,32.55,2.27,0
Tecido,8.57,15.56,35.29,2.14,0
Tecido,198.00,27.03,29.02,1.92,0
Tecido,210.00,2.38,32.94,1.98,0
Tecido,240.00,8.11,29.02,1.98,0
Tecido,200.00,33.75,31.37,1.81,0
Tecido,21.82,12.22,35.29,1.54,0
Tecido,197.14,28.38,29.02,1.87,0
Tecido,189.23,15.48,32.94,2.16,0
Tecido,340.00,11.25,31.37,2.69,0
Tecido,200.87,30.26,29.80,2.76,0
Tecido,17.14,7.87,34.90,2.34,0
Tecido,197.14,28.38,29.02,2.51,0
Tecido,192.00,29.76,32.94,2.86,0
Tecido,24.00,11.24,34.90,2.89,0
Tecido,197.14,28.38,29.02,2.73,0
Tecido,188.00,17.86,32.94,2.43,0
Tecido,338.18,13.58,31.76,2.18,0
Tecido,202.50,31.17,30.20,2.13,0
Tecido,20.00,6.82,34.51,1.95,0
Tecido,198.95,25.68,29.02,1.95,0
Tecido,194.40,30.12,32.55,2.16,0
Tecido,12.86,15.73,34.90,3.18,0
Tecido,197.14,28.38,29.02,3.80,0
Tecido,180.00,1.19,32.94,4.39,0
Tecido,345.00,14.46,32.55,4.71,0
Tecido,200.87,30.26,29.80,4.22,0
Tecido,348.00,5.68,34.51,4.05,0
Tecido,200.00,24.32,29.02,3.49,0
Tecido,193.33,32.93,32.16,3.11,0
Tecido,8.57,15.56,35.29,3.19,0
Tecido,197.14,28.38,29.02,2.97,0
Tecido,180.00,4.76,32.94,2.81,0
Tecido,222.86,9.46,29.02,2.66,0
Tecido,202.22,33.33,31.76,3.11,0
Tecido,351.43,7.78,35.29,3.44,0
Tecido,204.00,20.27,29.02,2.91,0
Tecido,197.14,34.15,32.16,2.81,0
Tecido,8.57,7.87,34.90,2.90,0
Tecido,198.00,27.03,29.02,2.62,0
Tecido,193.04,27.38,32.94,2.71,0
Tecido,4.62,14.94,34.12,3.42,0
Tecido,199.09,29.33,29.41,2.88,0
Tecido,320.00,3.53,33.33,2.81,0
Tecido,325.71,9.09,30.20,3.02,0
Tecido,202.50,31.17,30.20,2.85,0
Tecido,0.00,4.55,34.51,6.56,0
Tecido,240.00,8.11,29.02,11.02,0
Tecido,200.00,33.75,31.37,9.64,0
Tecido,16.36,12.22,35.29,8.43,0
Tecido,197.14,28.38,29.02,7.07,0
Tecido,187.50,19.05,32.94,7.32,0
Tecido,20.00,7.23,32.55,6.71,0
Tecido,197.14,28.38,29.02,6.27,0
Tecido,188.57,8.33,32.94,5.78,0
Tecido,260.00,8.11,29.02,5.80,0
Tecido,203.08,32.91,30.98,6.33,0
Tecido,351.43,7.78,35.29,5.82,0
Tecido,207.69,17.57,29.02,4.98,0
Tecido,199.29,34.15,32.16,4.45,0
Tecido,15.00,8.89,35.29,3.87,0
Tecido,200.00,24.32,29.02,3.60,0
Tecido,192.86,33.33,32.94,3.73,0
Tecido,4.00,16.67,35.29,3.38,0
Tecido,197.14,28.38,29.02,2.99,0
Tecido,180.00,4.76,32.94,2.53,0
Tecido,240.00,8.11,29.02,2.95,0
Tecido,202.22,33.75,31.37,2.57,0
Tecido,0.00,5.62,34.90,2.60,0
Tecido,201.18,22.97,29.02,2.61,0
Tecido,195.00,34.15,32.16,2.50,0
Tecido,7.50,8.89,35.29,2.57,0
Tecido,197.14,28.38,29.02,2.10,0
Tecido,192.50,28.57,32.94,2.30,0
Tecido,13.33,10.11,34.90,2.12,0
Tecido,197.14,28.38,29.02,4.73,0
Tecido,188.00,17.86,32.94,4.58,0
Tecido,345.00,10.00,31.37,4.43,0
Tecido,202.50,31.17,30.20,4.27,0
Tecido,348.00,5.68,34.51,4.02,0
Tecido,355.71,15.91,34.51,3.73,0
Tecido,199.09,29.33,29.41,3.37,0
Tecido,340.00,3.49,33.73,3.05,0
Tecido,337.50,10.13,30.98,2.72,0
Tecido,202.50,31.17,30.20,2.64,0
Tecido,340.00,6.74,34.90,2.59,0
Tecido,355.38,15.12,33.73,2.26,0
Tecido,200.00,28.38,29.02,2.40,0
Tecido,0.00,3.45,34.12,2.65,0
Tecido,204.00,20.27,29.02,2.50,0
Tecido,195.00,34.15,32.16,2.40,0
Tecido,18.46,14.44,35.29,2.69,0
Tecido,197.14,28.38,29.02,2.86,0
Tecido,188.57,8.33,32.94,2.74,0
Tecido,276.00,6.76,29.02,2.83,0
Tecido,205.38,32.91,30.98,2.78,0
Tecido,7.50,8.89,35.29,2.73,0
Tecido,198.00,27.03,29.02,2.79,0
Tecido,190.43,27.38,32.94,2.83,0
Tecido,20.00,10.23,34.51,2.57,0
Tecido,198.00,27.03,29.02,2.44,0
Tecido,190.00,14.29,32.94,2.36,0
Tecido,337.50,10.13,30.98,2.03,0
Tecido,202.50,31.17,30.20,2.57,0
Tecido,10.00,6.74,34.90,2.32,0
Tecido,198.95,25.68,29.02,2.28,0
Tecido,191.54,31.33,32.55,2.06,0
Tecido,18.00,11.11,35.29,2.09,0
Tecido,197.14,28.38,29.02,1.99,0
Tecido,192.63,22.62,32.94,2.04,0
Tecido,22.50,9.30,33.73,1.88,0
Tecido,197.14,28.38,29.02,2.20,0
Tecido,186.00,11.90,32.94,1.89,0
Tecido,320.00,7.89,29.80,1.98,0
Tecido,204.00,32.05,30.59,1.92,0
Tecido,0.00,6.74,34.90,2.11,0
Tecido,201.00,27.03,29.02,3.11,0
Tecido,192.00,29.76,32.94,2.63,0
Tecido,4.29,15.73,34.90,2.49,0
Tecido,198.00,27.03,29.02,2.35,0
Tecido,280.00,3.57,32.94,2.16,0
Tecido,13.85,14.44,35.29,1.99,0
Tecido,197.14,28.38,29.02,1.98,0
Tecido,188.57,8.33,32.94,2.27,0
Tecido,280.00,8.11,29.02,2.41,0
Tecido,204.00,32.05,30.59,2.46,0
Tecido,7.50,8.89,35.29,2.53,0
Tecido,197.14,28.38,29.02,2.55,0
Tecido,192.00,23.81,32.94,2.29,0
Tecido,355.71,16.09,34.12,2.46,0
Tecido,199.09,29.33,29.41,2.87,0
Tecido,300.00,2.35,33.33,2.85,0
Tecido,205.71,18.92,29.02,2.74,0
Tecido,196.55,35.37,32.16,2.60,0
Tecido,10.00,13.33,35.29,3.47,0
Tecido,198.00,27.03,29.02,3.36,0
Tecido,186.67,10.71,32.94,3.12,0
Tecido,317.14,9.21,29.80,2.89,0
Tecido,201.60,32.05,30.59,2.73,0
Tecido,7.50,8.89,35.29,2.85,0
Tecido,198.00,27.03,29.02,2.51,0
Tecido,192.50,28.57,32.94,2.52,0
Tecido,0.00,14.77,34.51,2.28,0
Tecido,197.14,28.38,29.02,2.32,0
Tecido,0.00,0.00,32.94,2.70,0
Tecido,212.73,14.86,29.02,2.40,0
Tecido,199.29,34.57,31.76,2.17,0
Tecido,0.00,6.67,35.29,2.06,0
Tecido,280.00,8.11,29.02,1.90,0
Tecido,203.08,32.91,30.98,1.91,0
Tecido,24.00,11.11,35.29,2.52,0
Tecido,197.14,28.38,29.02,2.55,0
Tecido,192.63,22.62,32.94,2.38,0
Tecido,0.00,13.95,33.73,3.16,0
Tecido,199.09,29.33,29.41,3.21,0
Tecido,0.00,3.45,34.12,3.11,0
Tecido,202.50,21.62,29.02,4.10,0
Tecido,198.62,34.94,32.55,4.00,0
Tecido,12.86,15.56,35.29,3.88,0
Tecido,197.14,28.38,29.02,3.35,0
Tecido,197.14,8.24,33.33,3.20,0
Tecido,270.00,8.11,29.02,3.04,0
Tecido,203.08,32.91,30.98,3.43,0
Tecido,13.33,10.00,35.29,3.19,0
Tecido,197.14,28.38,29.02,2.82,0
Tecido,189.47,22.62,32.94,3.17,0
Tecido,17.14,8.24,33.33,3.89,0
Tecido,197.14,28.38,29.02,4.19,0
Tecido,187.50,9.52,32.94,3.71,0
Tecido,308.57,9.33,29.41,3.37,0
Tecido,204.00,32.05,30.59,3.04,0
Tecido,8.57,7.87,34.90,3.14,0
Tecido,197.14,28.38,29.02,3.34,0
Tecido,190.00,28.57,32.94,3.32,0
Tecido,4.62,14.94,34.12,3.13,0
Tecido,197.14,28.38,29.02,2.90,0
Tecido,330.00,2.35,33.33,2.49,0
Tecido,210.00,16.22,29.02,2.42,0
Tecido,197.14,34.57,31.76,2.31,0
Tecido,13.85,14.44,35.29,2.07,0
Tecido,197.14,28.38,29.02,2.12,0
Tecido,186.00,11.90,32.94,2.18,0
Tecido,8.57,15.73,34.90,2.33,0
Tecido,197.14,28.38,29.02,2.33,0
Tecido,210.00,2.38,32.94,2.20,0
Tecido,220.00,12.16,29.02,2.15,0
Tecido,201.43,34.57,31.76,2.44,0
Tecido,0.00,6.67,35.29,3.00,0
Tecido,288.00,6.76,29.02,4.72,0
Tecido,204.00,32.05,30.59,4.02,0
Tecido,350.00,6.74,34.90,3.92,0
Tecido,212.73,14.86,29.02,3.44,0
Tecido,199.29,34.57,31.76,3.29,0
Tecido,8.57,7.78,35.29,5.07,0
Tecido,198.95,25.68,29.02,4.58,0
Tecido,195.00,33.33,32.94,4.34,0
Tecido,18.00,11.11,35.29,5.35,0
Tecido,197.14,28.38,29.02,4.90,0
Tecido,189.47,22.62,32.94,4.43,0
Tecido,350.77,15.29,33.33,3.88,0
Tecido,199.09,29.33,29.41,3.48,0
Tecido,345.00,4.60,34.12,3.24,0
Tecido,4.29,15.73,34.90,3.26,0
Tecido,197.14,28.38,29.02,3.61,0
Tecido,210.00,2.35,33.33,3.53,0
Tecido,212.73,14.86,29.02,3.59,0
Tecido,202.76,35.37,32.16,3.88,0
Tecido,20.00,13.33,35.29,3.56,0
Tecido,197.14,28.38,29.02,3.63,0
Tecido,190.00,14.29,32.94,3.25,0
Tecido,325.71,9.09,30.20,3.48,0
Tecido,202.50,31.17,30.20,3.07,0
Tecido,8.57,7.87,34.90,3.02,0
Tecido,198.00,27.03,29.02,2.59,0
Tecido,194.40,29.76,32.94,3.13,0
Tecido,24.00,11.24,34.90,3.44,0
Tecido,197.14,28.38,29.02,3.61,0
Tecido,191.25,19.05,32.94,4.10,0
Tecido,346.15,15.48,32.94,4.04,0
Tecido,200.87,30.26,29.80,3.63,0
Tecido,0.00,5.62,34.90,3.64,0
Tecido,200.00,24.32,29.02,3.22,0
Tecido,195.00,33.33,32.94,3.88,0
Tecido,8.57,15.56,35.29,4.16,0
Tecido,197.14,28.38,29.02,3.82,0
Tecido,180.00,3.57,32.94,3.78,0
Tecido,240.00,8.11,29.02,3.45,0
Tecido,202.22,33.75,31.37,2.95,0
Tecido,350.00,6.67,35.29,3.26,0
Tecido,325.71,9.09,30.20,2.75,0
Tecido,204.00,32.05,30.59,2.64,0
Tecido,350.00,6.74,34.90,2.59,0
Tecido,225.00,10.81,29.02,2.72,0
Tecido,201.43,34.57,31.76,2.88,0
Tecido,0.00,6.67,35.29,3.40,0
Tecido,201.18,22.97,29.02,3.16,0
Tecido,194.48,34.94,32.55,3.54,0
Tecido,7.50,8.89,35.29,3.30,0
Tecido,197.14,28.38,29.02,3.59,0
Tecido,193.04,27.38,32.94,3.55,0
Tecido,355.71,15.91,34.51,3.43,0
Tecido,197.14,28.38,29.02,2.95,0
Tecido,0.00,2.33,33.73,3.35,0
Tecido,205.71,18.92,29.02,8.85,0
Tecido,198.62,35.37,32.16,7.28,0
Tecido,10.00,13.33,35.29,6.51,0
Tecido,197.14,28.38,29.02,5.50,0
Tecido,186.67,10.71,32.94,5.10,0
Tecido,288.00,6.76,29.02,4.48,0
Tecido,203.08,32.91,30.98,4.06,0
Tecido,13.33,10.00,35.29,3.61,0
Tecido,195.00,27.40,28.63,3.05,0
Tecido,190.43,27.38,32.94,3.28,0
Tecido,0.00,14.94,34.12,7.37,0
Tecido,197.14,28.38,29.02,6.61,0
Tecido,320.00,3.53,33.33,7.27,0
Tecido,330.00,10.26,30.59,6.77,0
Tecido,202.50,31.17,30.20,5.83,0
Tecido,17.14,7.87,34.90,5.38,0
Tecido,198.00,27.03,29.02,5.08,0
Tecido,191.54,30.95,32.94,4.80,0
Tecido,13.33,10.11,34.90,4.19,0
Tecido,197.14,28.38,29.02,3.99,0
Tecido,188.00,17.86,32.94,3.81,0
Tecido,340.00,11.25,31.37,3.16,0
Tecido,202.50,31.17,30.20,2.85,0
Tecido,0.00,6.74,34.90,2.96,0
Tecido,198.95,25.68,29.02,2.48,0
Tecido,195.56,32.14,32.94,2.37,0
Tecido,8.57,15.73,34.90,2.78,0
Tecido,197.14,28.38,29.02,2.69,0
Tecido,200.00,3.57,32.94,2.36,0
Tecido,220.00,12.16,29.02,2.43,0
Tecido,200.00,33.75,31.37,2.13,0
Tecido,351.43,7.78,35.29,2.28,0
Tecido,202.50,21.62,29.02,2.38,0
Tecido,198.62,34.94,32.55,2.17,0
Tecido,9.23,14.44,35.29,1.98,0
Tecido,197.14,28.38,29.02,1.81,0
Tecido,188.57,8.33,32.94,1.70,0
Tecido,260.00,8.11,29.02,1.72,0
Tecido,206.67,33.75,31.37,1.66,0
Tecido,0.00,5.62,34.90,1.90,0
Tecido,216.92,17.57,29.02,2.00,0
Tecido,197.78,33.33,31.76,1.94,0
Tecido,8.57,7.78,35.29,1.84,0
Tecido,198.95,25.68,29.02,2.03,0
Tecido,193.85,30.95,32.94,2.12,0
Tecido,4.29,15.73,34.90,2.41,0
Tecido,197.14,28.38,29.02,2.37,0
Tecido,240.00,1.19,32.94,2.25,0
Tecido,210.00,13.70,28.63,2.15,0
Tecido,199.29,34.57,31.76,2.15,0
Tecido,8.57,7.78,35.29,1.92,0
Tecido,252.00,6.76,29.02,1.83,0
Tecido,205.38,32.91,30.98,1.99,0
Tecido,0.00,6.67,35.29,2.10,0
Tecido,205.71,18.92,29.02,1.98,0
Tecido,196.55,35.37,32.16,1.86,0
Tecido,13.85,14.44,35.29,1.83,0
Tecido,197.14,28.38,29.02,1.78,0
Tecido,188.57,8.33,32.94,1.84,0
Tecido,288.00,6.85,28.63,1.89,0
Tecido,202.22,33.75,31.37,1.95,0
Tecido,351.43,7.78,35.29,1.97,0
Tecido,336.00,12.50,31.37,2.36,0
Tecido,200.87,30.26,29.80,2.07,0
Tecido,0.00,6.74,34.90,2.07,0
Tecido,198.95,25.68,29.02,2.29,0
Tecido,193.85,30.95,32.94,2.46,0
Tecido,20.00,10.11,34.90,2.96,0
Tecido,197.14,28.38,29.02,2.77,0
Tecido,190.59,20.24,32.94,2.53,0
Tecido,349.09,13.25,32.55,2.53,0
Tecido,199.09,29.33,29.41,2.65,0
Tecido,0.00,3.45,34.12,3.05,0
Tecido,198.95,25.68,29.02,3.27,0
Tecido,192.41,34.52,32.94,2.86,0
Tecido,18.00,11.11,35.29,2.53,0
Tecido,197.14,28.38,29.02,2.92,0
Tecido,192.00,23.81,32.94,2.62,0
Tecido,350.00,14.29,32.94,2.42,0
Tecido,199.09,29.33,29.41,2.25,0
Tecido,0.00,3.45,34.12,2.02,0
Tecido,200.00,24.32,29.02,2.40,0
Tecido,195.00,33.73,32.55,2.52,0
Tecido,4.29,15.56,35.29,3.78,0
Tecido,197.14,28.38,29.02,3.24,0
Tecido,195.00,4.76,32.94,3.23,0
Tecido,30.00,9.30,33.73,3.04,0
Tecido,197.14,28.38,29.02,2.70,0
Tecido,186.67,10.71,32.94,2.78,0
Tecido,300.00,6.76,29.02,2.39,0
Tecido,201.60,32.05,30.59,3.40,0
Tecido,350.00,6.74,34.90,3.12,0
Tecido,210.00,16.22,29.02,3.02,0
Tecido,197.14,34.57,31.76,2.80,0
Tecido,7.50,8.89,35.29,2.57,0
Tecido,198.00,27.03,29.02,2.56,0
Tecido,194.40,29.76,32.94,2.19,0
Tecido,0.00,15.73,34.90,2.12,0
Tecido,197.14,28.38,29.02,2.04,0
Tecido,330.00,2.35,33.33,2.50,0
Tecido,207.69,17.57,29.02,2.65,0
Tecido,196.55,35.37,32.16,2.48,0
Tecido,7.50,8.89,35.29,2.39,0
Tecido,198.00,27.03,29.02,2.08,0
Tecido,193.85,30.95,32.94,2.51,0
Tecido,4.29,15.73,34.90,2.46,0
Tecido,197.14,28.38,29.02,2.33,0
Tecido,0.00,0.00,32.94,2.04,0
Tecido,340.00,14.63,32.16,1.86,0
Tecido,200.87,30.26,29.80,2.64,0
Tecido,0.00,5.68,34.51,2.54,0
Tecido,200.00,24.32,29.02,2.87,0
Tecido,191.11,32.53,32.55,2.86,0
Tecido,8.57,15.73,34.90,3.56,0
Tecido,197.14,28.38,29.02,3.80,0
Tecido,240.00,1.19,32.94,3.43,0
Tecido,225.00,10.81,29.02,3.65,0
Tecido,195.56,33.75,31.37,3.60,0
Tecido,16.36,12.22,35.29,3.44,0
Tecido,197.14,28.38,29.02,3.25,0
Tecido,188.57,16.67,32.94,3.24,0
Tecido,330.00,12.66,30.98,2.81,0
Tecido,204.00,32.05,30.59,2.58,0
Tecido,350.00,6.74,34.90,2.37,0
Tecido,354.55,13.10,32.94,2.36,0
Tecido,200.00,28.00,29.41,2.37,0
Tecido,345.00,4.60,34.12,2.03,0
Tecido,200.00,24.32,29.02,2.14,0
Tecido,192.86,33.73,32.55,2.09,0
Tecido,13.33,10.00,35.29,1.97,0
Tecido,201.00,27.03,29.02,1.98,0
Tecido,194.12,20.24,32.94,1.96,0
Tecido,20.00,7.14,32.94,1.97,0
Tecido,197.14,28.38,29.02,1.99,0
Tecido,187.50,9.52,32.94,1.88,0
Tecido,26.67,10.23,34.51,2.43,0
Tecido,197.14,28.38,29.02,2.42,0
Tecido,188.57,16.67,32.94,2.07,0
Tecido,330.00,10.26,30.59,3.75,0
Tecido,202.50,31.17,30.20,3.77,0
Tecido,8.57,7.87,34.90,3.14,0
Tecido,198.00,27.03,29.02,2.65,0
Tecido,193.04,27.38,32.94,2.18,0
Tecido,4.62,14.94,34.12,2.73,0
Tecido,199.09,29.33,29.41,2.25,0
Tecido,0.00,1.18,33.33,3.25,0
Tecido,205.71,18.92,29.02,2.39,0
Tecido,196.55,35.37,32.16,2.59,0
Tecido,15.00,8.89,35.29,1.65,0
Tecido,198.00,27.03,29.02,1.28,0
Tecido,223.70,93.88,38.43,1.34,0
Tecido,228.16,76.00,39.22,2.23,0
Tecido,223.33,92.78,38.04,3.03,0
Tecido,222.13,92.16,40.00,3.60,0
Tecido,228.31,76.24,39.61,4.00,0
Tecido,223.70,93.88,38.43,4.08,0
Tecido,221.94,93.00,39.22,4.26,0
Tecido,227.09,77.45,40.00,4.02,0
Tecido,225.52,89.69,38.04,4.35,0
Tecido,222.77,94.00,39.22,4.25,0
Tecido,227.09,77.45,40.00,4.27,0
Tecido,226.43,86.60,38.04,4.03,0
Tecido,222.58,93.94,38.82,3.96,0
Tecido,226.50,78.43,40.00,4.09,0
Tecido,227.71,84.69,38.43,3.99,0
Tecido,223.52,93.81,38.04,3.80,0
Tecido,225.93,79.41,40.00,3.90,0
Tecido,225.17,90.82,38.43,3.75,0
Tecido,223.04,93.88,38.43,3.60,0
Tecido,227.09,77.45,40.00,3.46,0
Tecido,225.52,88.78,38.43,3.33,0
Tecido,222.32,94.06,39.61,3.37,0
Tecido,227.09,77.45,40.00,2.98,0
Tecido,226.43,86.60,38.04,2.47,0
Tecido,223.52,93.81,38.04,2.41,0
Tecido,223.95,84.31,40.00,2.15,0
Tecido,229.60,76.53,38.43,2.32,0
Tecido,223.52,93.81,38.04,2.23,0
Tecido,223.64,86.27,40.00,2.20,0
Tecido,228.00,76.53,38.43,2.32,0
Tecido,223.52,93.81,38.04,2.65,0
Tecido,222.77,94.00,39.22,2.75,0
Tecido,226.50,78.43,40.00,2.47,0
Tecido,223.82,92.71,37.65,2.19,0
Tecido,222.58,91.18,40.00,2.05,0
Tecido,228.16,76.00,39.22,1.79,0
Tecido,224.32,91.67,37.65,1.69,0
Tecido,222.58,94.90,38.43,1.51,0
Tecido,226.92,77.23,39.61,1.54,0
Tecido,223.52,93.81,38.04,1.76,0
Tecido,222.67,88.24,40.00,1.95,0
Tecido,228.80,75.76,38.82,1.80,0
Tecido,222.67,93.75,37.65,1.91,0
Tecido,221.94,91.18,40.00,1.86,0
Tecido,228.46,76.47,40.00,1.72,0
Tecido,224.67,91.84,38.43,1.82,0
Tecido,222.77,92.16,40.00,1.80,0
Tecido,228.31,76.24,39.61,1.86,0
Tecido,225.00,90.72,38.04,1.54,0
Tecido,223.04,94.85,38.04,1.46,0
Tecido,225.54,81.37,40.00,1.70,0
Tecido,229.74,78.35,38.04,2.92,0
Tecido,223.52,93.81,38.04,2.99,0
Tecido,222.39,90.20,40.00,2.88,0
Tecido,228.00,75.76,38.82,2.66,0
Tecido,223.04,94.85,38.04,2.50,0
Tecido,222.58,92.08,39.61,2.50,0
Tecido,228.31,76.24,39.61,2.34,0
Tecido,224.49,91.75,38.04,2.04,0
Tecido,222.13,93.07,39.61,2.15,0
Tecido,229.46,75.51,38.43,2.01,0
Tecido,222.86,93.81,38.04,2.01,0
Tecido,222.77,94.00,39.22,2.28,0
Tecido,227.09,77.45,40.00,2.63,0
Tecido,226.27,87.37,37.25,2.43,0
Tecido,222.58,93.94,38.82,2.38,0
Tecido,227.25,78.43,40.00,2.11,0
Tecido,227.41,84.37,37.65,1.91,0
Tecido,223.33,93.75,37.65,1.97,0
Tecido,223.45,85.29,40.00,1.84,0
Tecido,229.60,76.53,38.43,1.96,0
Tecido,222.86,94.79,37.65,1.82,0
Tecido,223.64,86.27,40.00,1.67,0
Tecido,228.46,81.25,37.65,1.48,0
Tecido,222.86,94.79,37.65,1.60,0
Tecido,226.10,80.39,40.00,1.71,0
Tecido,229.87,79.38,38.04,1.86,0
Tecido,223.04,94.85,38.04,1.96,0
Tecido,221.94,91.18,40.00,2.59,0
Tecido,228.16,76.00,39.22,2.54,0
Tecido,223.82,92.71,37.65,2.82,0
Tecido,221.94,92.08,39.61,2.87,0
Tecido,228.31,76.24,39.61,4.11,0
Tecido,224.49,91.75,38.04,3.83,0
Tecido,222.58,94.90,38.43,3.67,0
Tecido,227.69,77.23,39.61,3.27,0
Tecido,225.00,90.72,38.04,3.42,0
Tecido,222.13,94.00,39.22,4.42,0
Tecido,229.46,75.51,38.43,3.92,0
Tecido,223.70,93.88,38.43,3.44,0
Tecido,222.77,94.00,39.22,3.13,0
Tecido,227.85,77.45,40.00,2.89,0
Tecido,223.33,93.75,37.65,2.81,0
Tecido,222.39,90.20,40.00,2.51,0
Tecido,227.37,76.77,38.82,2.23,0
Tecido,223.33,93.75,37.65,2.26,0
Tecido,222.77,94.95,38.82,1.90,0
Tecido,226.33,78.22,39.61,2.01,0
Tecido,224.32,91.67,37.65,1.86,0
Tecido,222.58,92.08,39.61,1.86,0
Tecido,229.60,76.53,38.43,1.60,0
Tecido,222.67,94.74,37.25,1.38,0
Tecido,223.64,86.27,40.00,1.54,0
Tecido,228.80,76.53,38.43,1.53,0
Tecido,222.86,94.79,37.65,1.91,0
Tecido,222.67,88.24,40.00,1.95,0
Tecido,228.65,75.51,38.43,1.88,0
Tecido,223.15,93.68,37.25,1.89,0
Tecido,222.77,94.00,39.22,2.24,0
Tecido,227.85,77.45,40.00,2.15,0
Tecido,226.10,86.32,37.25,1.92,0
Tecido,223.33,93.75,37.65,1.99,0
Tecido,227.25,78.43,40.00,2.02,0
Tecido,227.25,84.21,37.25,1.91,0
Tecido,222.67,94.74,37.25,1.93,0
Tecido,227.25,78.43,40.00,2.01,0
Tecido,227.85,83.16,37.25,2.30,0
Tecido,222.86,94.79,37.65,2.57,0
Tecido,226.67,79.41,40.00,2.41,0
Tecido,227.85,82.29,37.65,2.13,0
Tecido,222.67,94.74,37.25,1.81,0
Tecido,226.10,80.39,40.00,1.70,0
Tecido,229.87,79.38,38.04,1.63,0
Tecido,222.86,94.79,37.65,1.44,0
Tecido,225.00,82.35,40.00,2.18,0
Tecido,228.95,79.17,37.65,2.23,0
Tecido,223.04,94.85,38.04,2.12,0
Tecido,222.39,91.09,39.61,2.08,0
Tecido,228.16,76.77,38.82,2.24,0
Tecido,223.64,92.63,37.25,1.97,0
Tecido,221.94,94.90,38.43,1.91,0
Tecido,227.09,78.22,39.61,1.67,0
Tecido,228.00,83.33,37.65,1.62,0
Tecido,222.86,94.79,37.65,1.41,0
Tecido,223.64,86.27,40.00,1.26,0
Tecido,229.60,76.53,38.43,1.28,0
Tecido,222.67,94.74,37.25,1.37,0
Tecido,221.94,93.00,39.22,3.25,0
Tecido,227.85,77.45,40.00,2.78,0
Tecido,223.52,93.81,38.04,2.84,0
Tecido,221.94,93.94,38.82,2.64,0
Tecido,228.80,76.53,38.43,2.50,0
Tecido,223.33,93.75,37.65,2.22,0
Tecido,221.94,93.94,38.82,2.11,0
Tecido,228.65,75.51,38.43,1.95,0
Tecido,222.86,94.79,37.65,1.70,0
Tecido,225.00,82.35,40.00,2.06,0
Tecido,229.60,78.12,37.65,2.40,0
Tecido,222.86,94.79,37.65,2.89,0
Tecido,221.74,91.09,39.61,2.74,0
Tecido,228.16,76.77,38.82,2.63,0
Tecido,223.33,93.75,37.65,2.72,0
Tecido,222.58,94.90,38.43,2.80,0
Tecido,226.50,78.43,40.00,2.62,0
Tecido,227.56,84.54,38.04,2.43,0
Tecido,222.58,94.90,38.43,2.44,0
Tecido,226.67,79.41,40.00,2.40,0
Tecido,227.41,83.51,38.04,2.14,0
Tecido,222.39,94.85,38.04,2.06,0
Tecido,226.67,79.41,40.00,2.42,0
Tecido,228.46,81.25,37.65,2.91,0
Tecido,222.86,94.79,37.65,3.15,0
Tecido,225.37,80.39,40.00,3.65,0
Tecido,228.46,81.25,37.65,3.44,0
Tecido,222.67,94.74,37.25,2.96,0
Tecido,222.86,89.22,40.00,2.69,0
Tecido,228.65,75.51,38.43,2.49,0
Tecido,223.33,93.75,37.65,2.40,0
Tecido,222.39,90.20,40.00,2.23,0
Tecido,228.65,75.51,38.43,2.22,0
Tecido,223.52,93.81,38.04,2.11,0
Tecido,222.58,94.90,38.43,2.11,0
Tecido,228.80,75.76,38.82,2.28,0
Tecido,222.86,94.79,37.65,2.44,0
Tecido,224.47,83.33,40.00,2.12,0
Tecido,227.41,84.37,37.65,1.83,0
Tecido,222.58,94.90,38.43,2.15,0
Tecido,227.53,77.00,39.22,3.87,0
Tecido,224.32,91.67,37.65,3.63,0
Tecido,222.39,92.00,39.22,3.42,0
Tecido,230.40,76.53,38.43,2.98,0
Tecido,222.86,94.79,37.65,2.75,0
Tecido,223.64,86.27,40.00,2.74,0
Tecido,228.80,76.53,38.43,2.45,0
Tecido,222.67,94.74,37.25,2.66,0
Tecido,222.39,92.93,38.82,2.86,0
Tecido,228.31,76.24,39.61,2.98,0
Tecido,224.83,90.62,37.65,2.80,0
Tecido,222.58,93.94,38.82,2.44,0
Tecido,227.85,77.45,40.00,2.32,0
Tecido,225.71,88.42,37.25,2.05,0
Tecido,223.52,93.81,38.04,2.06,0
Tecido,227.85,77.45,40.00,2.25,0
Tecido,227.29,86.73,38.43,2.30,0
Tecido,222.39,93.88,38.43,2.40,0
Tecido,227.25,78.43,40.00,2.12,0
Tecido,226.10,86.32,37.25,1.78,0
Tecido,222.67,94.74,37.25,2.12,0
Tecido,223.95,84.31,40.00,2.26,0
Tecido,229.46,77.08,37.65,2.26,0
Tecido,223.04,94.85,38.04,2.21,0
Tecido,222.39,92.00,39.22,1.87,0
Tecido,227.37,76.77,38.82,2.02,0
Tecido,225.00,91.67,37.65,2.20,0
Tecido,222.39,94.85,38.04,2.08,0
Tecido,226.67,79.41,40.00,1.97,0
Tecido,228.61,82.29,37.65,1.86,0
Tecido,223.33,93.75,37.65,2.04,0
Tecido,223.64,86.27,40.00,2.14,0
Tecido,228.80,76.53,38.43,2.13,0
Tecido,222.86,94.79,37.65,2.11,0
Tecido,222.13,94.00,39.22,2.33,0
Tecido,227.69,77.23,39.61,2.44,0
