CLASSE,Hue,Saturation,Value,Vibration,Metal
Madeira,30.77,32.23,47.45,5.10,0
Madeira,37.50,23.08,40.78,5.16,0
Madeira,36.52,21.70,41.57,4.56,0
Madeira,29.19,30.58,47.45,5.14,0
Madeira,33.60,23.81,41.18,4.52,0
Madeira,36.52,22.12,40.78,4.34,0
Madeira,29.19,30.58,47.45,4.35,0
Madeira,36.00,27.27,43.14,4.18,0
Madeira,37.50,23.08,40.78,3.86,0
Madeira,31.87,27.59,45.49,3.52,0
Madeira,31.58,31.93,46.67,4.50,0
Madeira,37.50,23.08,40.78,6.17,0
Madeira,32.50,22.22,42.35,5.50,0
Madeira,30.81,30.58,47.45,4.85,0
Madeira,37.50,23.08,40.78,4.05,0
Madeira,36.52,22.12,40.78,3.57,0
Madeira,29.19,30.58,47.45,3.51,0
Madeira,35.17,26.61,42.75,3.07,0
Madeira,37.50,23.08,40.78,2.89,0
Madeira,30.00,28.81,46.27,3.04,0
Madeira,31.58,31.93,46.67,2.83,0
Madeira,37.50,23.08,40.78,2.49,0
Madeira,33.60,22.94,42.75,2.27,0
Madeira,29.19,30.58,47.45,2.56,0
Madeira,37.50,23.08,40.78,2.96,0
Madeira,37.50,23.08,40.78,2.63,0
Madeira,29.19,30.58,47.45,2.76,0
Madeira,37.24,26.61,42.75,2.62,0
Madeira,37.50,23.08,40.78,3.63,0
Madeira,32.73,28.21,45.88,3.11,0
Madeira,35.00,31.03,45.49,3.77,0
Madeira,37.50,23.08,40.78,4.71,0
Madeira,33.60,22.94,42.75,4.87,0
Madeira,29.19,30.58,47.45,5.50,0
Madeira,37.50,23.08,40.78,4.68,0
Madeira,35.45,21.15,40.78,4.47,0
Madeira,30.81,30.58,47.45,4.03,0
Madeira,36.43,25.93,42.35,3.84,0
Madeira,37.50,23.08,40.78,3.87,0
Madeira,30.00,28.81,46.27,4.95,0
Madeira,34.05,31.62,45.88,4.88,0
Madeira,37.50,23.08,40.78,4.46,0
Madeira,32.31,23.64,43.14,4.90,0
Madeira,30.00,31.40,47.45,5.32,0
Madeira,37.50,23.08,40.78,5.45,0
Madeira,35.45,21.15,40.78,5.04,0
Madeira,29.19,30.58,47.45,5.11,0
Madeira,35.56,25.23,41.96,4.30,0
Madeira,37.50,23.08,40.78,3.88,0
Madeira,31.76,28.81,46.27,3.76,0
Madeira,35.29,29.82,44.71,3.60,0
Madeira,39.13,22.33,40.39,3.11,0
Madeira,35.56,24.55,43.14,2.59,0
Madeira,30.00,31.40,47.45,2.34,0
Madeira,37.50,23.08,40.78,2.58,0
Madeira,33.91,22.12,40.78,2.47,0
Madeira,29.19,30.58,47.45,2.42,0
Madeira,35.56,25.23,41.96,2.21,0
Madeira,37.50,23.08,40.78,1.99,0
Madeira,30.86,29.41,46.67,2.25,0
Madeira,33.53,29.57,45.10,2.27,0
Madeira,37.50,23.08,40.78,2.43,0
Madeira,31.11,24.32,43.53,2.46,0
Madeira,29.19,30.58,47.45,2.59,0
Madeira,40.00,23.08,40.78,2.56,0
Madeira,35.45,21.15,40.78,2.15,0
Madeira,29.19,30.58,47.45,2.07,0
Madeira,33.33,31.03,45.49,2.23,0
Madeira,37.50,23.08,40.78,1.93,0
Madeira,30.00,23.64,43.14,4.73,0
Madeira,30.77,32.23,47.45,4.19,0
Madeira,37.50,23.08,40.78,3.91,0
Madeira,39.13,22.12,40.78,4.71,0
Madeira,29.19,30.58,47.45,4.99,0
Madeira,35.56,25.23,41.96,4.80,0
Madeira,37.50,23.08,40.78,5.18,0
Madeira,30.86,29.41,46.67,5.34,0
Madeira,32.57,30.17,45.49,4.83,0
Madeira,37.50,23.08,40.78,4.87,0
Madeira,31.11,24.32,43.53,5.32,0
Madeira,29.19,30.58,47.45,4.87,0
Madeira,37.50,23.08,40.78,4.74,0
Madeira,37.14,20.19,40.78,4.76,0
Madeira,29.19,30.58,47.45,6.41,0
Madeira,36.92,24.53,41.57,5.51,0
Madeira,37.50,23.08,40.78,5.17,0
Madeira,31.76,28.81,46.27,5.23,0
Madeira,34.29,30.43,45.10,5.60,0
Madeira,37.50,23.08,40.78,5.54,0
Madeira,33.33,24.32,43.53,5.37,0
Madeira,30.00,31.40,47.45,5.03,0
Madeira,37.50,23.08,40.78,4.79,0
Madeira,35.45,21.15,40.78,4.58,0
Madeira,29.19,30.58,47.45,4.53,0
Madeira,34.62,24.53,41.57,4.41,0
Madeira,37.50,23.08,40.78,4.11,0
Madeira,30.86,29.41,46.67,4.09,0
Madeira,30.77,32.23,47.45,3.54,0
Madeira,37.50,23.08,40.78,3.25,0
Madeira,36.52,22.12,40.78,3.10,0
Madeira,29.19,30.58,47.45,3.27,0
Madeira,39.23,24.53,41.57,3.03,0
Madeira,37.50,23.08,40.78,3.37,0
Madeira,30.86,29.41,46.67,3.75,0
Madeira,30.00,31.40,47.45,4.16,0
Madeira,37.50,23.08,40.78,3.89,0
Madeira,38.18,21.15,40.78,3.49,0
Madeira,29.19,30.58,47.45,3.60,0
Madeira,36.92,24.53,41.57,4.29,0
Madeira,37.50,23.08,40.78,4.46,0
Madeira,31.76,28.81,46.27,4.11,0
Madeira,35.29,29.82,44.71,4.52,0
Madeira,37.50,23.08,40.78,3.98,0
Madeira,34.29,25.00,43.92,3.40,0
Madeira,29.19,30.58,47.45,3.07,0
Madeira,34.62,24.53,41.57,3.06,0
Madeira,40.00,23.08,40.78,3.12,0
Madeira,30.86,29.41,46.67,3.33,0
Madeira,33.53,29.82,44.71,3.21,0
Madeira,37.50,23.08,40.78,4.45,0
Madeira,26.90,25.66,44.31,3.79,0
Madeira,30.77,32.23,47.45,3.67,0
Madeira,37.50,23.08,40.78,3.92,0
Madeira,38.18,21.15,40.78,3.78,0
Madeira,29.19,30.58,47.45,3.66,0
Madeira,36.92,24.53,41.57,3.15,0
Madeira,37.50,23.08,40.78,3.33,0
Madeira,30.86,29.41,46.67,2.96,0
Madeira,34.55,29.20,44.31,3.18,0
Madeira,37.50,23.08,40.78,2.80,0
Madeira,32.00,26.32,44.71,2.40,0
Madeira,30.77,32.23,47.45,2.67,0
Madeira,37.50,23.08,40.78,3.55,0
Madeira,37.14,20.19,40.78,3.18,0
Madeira,29.19,30.58,47.45,2.83,0
Madeira,38.40,23.81,41.18,2.69,0
Madeira,37.50,23.08,40.78,2.41,0
Madeira,30.86,29.41,46.67,2.51,0
Madeira,36.36,29.20,44.31,2.79,0
Madeira,39.13,22.33,40.39,3.22,0
Madeira,32.14,25.00,43.92,4.23,0
Madeira,30.77,32.23,47.45,3.90,0
Madeira,42.50,23.08,40.78,3.56,0
Madeira,35.45,20.95,41.18,4.40,0
Madeira,29.19,30.58,47.45,4.54,0
Madeira,36.00,23.81,41.18,3.87,0
Madeira,37.50,23.08,40.78,3.70,0
Madeira,30.00,30.00,47.06,3.92,0
Madeira,31.76,29.82,44.71,4.20,0
Madeira,37.50,23.08,40.78,3.73,0
Madeira,31.03,25.66,44.31,3.52,0
Madeira,30.77,32.23,47.45,3.56,0
Madeira,40.00,23.08,40.78,3.11,0
Madeira,38.18,21.15,40.78,3.33,0
Madeira,29.19,30.58,47.45,5.64,0
Madeira,36.00,23.81,41.18,6.64,0
Madeira,37.50,23.08,40.78,7.49,0
Madeira,30.86,29.41,46.67,6.80,0
Madeira,34.55,29.20,44.31,6.50,0
Madeira,37.50,23.08,40.78,6.73,0
Madeira,33.10,25.66,44.31,6.25,0
Madeira,30.77,32.23,47.45,5.32,0
Madeira,42.50,23.08,40.78,4.84,0
Madeira,36.52,21.90,41.18,4.43,0
Madeira,29.19,30.58,47.45,3.74,0
Madeira,36.00,23.81,41.18,3.49,0
Madeira,37.50,23.08,40.78,3.82,0
Madeira,29.19,30.58,47.45,3.82,0
Madeira,33.53,29.82,44.71,3.47,0
Madeira,37.50,23.08,40.78,3.18,0
Madeira,34.29,25.00,43.92,3.63,0
Madeira,31.58,31.67,47.06,4.35,0
Madeira,37.50,23.08,40.78,6.43,0
Madeira,36.52,21.90,41.18,5.49,0
Madeira,29.19,30.58,47.45,5.30,0
Madeira,38.40,23.81,41.18,4.69,0
Madeira,37.50,23.08,40.78,4.30,0
Madeira,30.00,30.00,47.06,3.83,0
Madeira,33.53,29.82,44.71,3.83,0
Madeira,37.50,23.08,40.78,4.44,0
Madeira,33.10,25.66,44.31,5.35,0
Madeira,30.00,31.40,47.45,4.82,0
Madeira,37.50,23.08,40.78,4.75,0
Madeira,35.45,21.15,40.78,4.71,0
Madeira,29.19,30.58,47.45,4.03,0
Madeira,34.62,24.53,41.57,4.26,0
Madeira,37.50,23.08,40.78,4.63,0
Madeira,30.00,30.00,47.06,3.85,0
Madeira,33.53,29.82,44.71,3.38,0
Madeira,37.50,23.08,40.78,2.99,0
Madeira,32.14,25.00,43.92,2.81,0
Madeira,30.77,32.23,47.45,2.77,0
Madeira,42.50,23.08,40.78,3.84,0
Madeira,36.52,21.90,41.18,3.35,0
Madeira,29.19,30.58,47.45,3.86,0
Madeira,32.31,24.53,41.57,4.44,0
Madeira,35.00,23.08,40.78,4.83,0
Madeira,30.86,29.41,46.67,5.29,0
Madeira,34.55,29.20,44.31,7.93,0
Madeira,37.50,23.08,40.78,8.15,0
Madeira,30.00,25.00,43.92,7.38,0
Madeira,30.00,31.40,47.45,7.00,0
Madeira,37.50,23.08,40.78,6.60,0
Madeira,37.14,20.19,40.78,6.40,0
Madeira,29.19,30.58,47.45,7.16,0
Madeira,36.92,24.53,41.57,6.41,0
Madeira,37.50,23.08,40.78,5.71,0
Madeira,29.19,30.58,47.45,4.88,0
Madeira,33.75,28.32,44.31,4.94,0
Madeira,37.50,23.08,40.78,4.94,0
Madeira,33.10,25.66,44.31,4.71,0
Madeira,29.19,30.58,47.45,5.33,0
Madeira,36.92,24.53,41.57,5.54,0
Madeira,37.50,23.08,40.78,5.19,0
Madeira,30.86,29.41,46.67,6.29,0
Madeira,32.73,29.20,44.31,7.00,0
Madeira,37.50,23.08,40.78,6.11,0
Madeira,32.14,25.00,43.92,5.93,0
Madeira,30.77,32.23,47.45,5.51,0
Madeira,37.50,23.08,40.78,5.13,0
Madeira,37.14,20.19,40.78,4.92,0
Madeira,29.19,30.58,47.45,4.29,0
Madeira,34.62,24.53,41.57,5.53,0
Madeira,36.52,22.12,40.78,5.16,0
Madeira,30.86,29.41,46.67,5.51,0
Madeira,33.53,29.82,44.71,5.00,0
Madeira,37.50,23.08,40.78,4.22,0
Madeira,33.33,24.32,43.53,3.58,0
Madeira,30.00,31.40,47.45,3.57,0
Madeira,37.50,23.08,40.78,3.51,0
Madeira,38.18,21.15,40.78,3.87,0
Madeira,29.19,30.58,47.45,3.93,0
Madeira,36.92,24.53,41.57,4.22,0
Madeira,37.50,23.08,40.78,3.50,0
Madeira,30.86,29.41,46.67,3.41,0
Madeira,32.73,28.95,44.71,3.47,0
Madeira,32.31,23.64,43.14,3.83,0
Madeira,30.00,31.40,47.45,3.50,0
Madeira,37.50,23.08,40.78,3.41,0
Madeira,35.45,21.15,40.78,3.82,0
Madeira,29.19,30.58,47.45,3.89,0
Madeira,36.43,25.93,42.35,3.71,0
Madeira,37.50,23.08,40.78,4.35,0
Madeira,30.91,28.21,45.88,3.82,0
Madeira,32.57,30.17,45.49,3.58,0
Madeira,37.50,23.08,40.78,3.59,0
Madeira,33.60,22.94,42.75,4.85,0
Madeira,29.19,30.58,47.45,4.50,0
Madeira,37.50,23.08,40.78,4.19,0
Madeira,36.52,22.12,40.78,3.49,0
Madeira,30.81,30.58,47.45,3.21,0
Madeira,36.43,25.93,42.35,3.22,0
Madeira,37.50,23.08,40.78,3.08,0
Madeira,30.91,28.21,45.88,2.78,0
Madeira,31.67,30.77,45.88,2.96,0
Madeira,37.50,23.08,40.78,2.67,0
Madeira,33.60,22.94,42.75,2.84,0
Madeira,29.19,30.58,47.45,3.59,0
Madeira,37.50,23.08,40.78,3.80,0
Madeira,36.52,22.12,40.78,3.49,0
Madeira,29.19,30.58,47.45,3.32,0
Madeira,36.43,25.93,42.35,2.88,0
Madeira,40.00,23.08,40.78,3.05,0
Madeira,29.09,28.21,45.88,4.00,0
Madeira,31.58,31.40,47.45,4.37,0
Madeira,37.50,23.08,40.78,3.98,0
Madeira,36.52,22.12,40.78,3.51,0
Madeira,29.19,30.58,47.45,3.66,0
Madeira,36.43,25.93,42.35,4.35,0
Madeira,37.50,23.08,40.78,7.02,0
Madeira,30.91,28.21,45.88,5.79,0
Madeira,33.16,32.20,46.27,5.66,0
Madeira,37.50,23.08,40.78,5.50,0
Madeira,35.00,22.22,42.35,4.63,0
Madeira,30.00,31.40,47.45,4.06,0
Madeira,37.50,23.08,40.78,5.22,0
Madeira,36.52,22.12,40.78,5.79,0
Madeira,29.19,30.58,47.45,5.43,0
Madeira,35.17,26.61,42.75,5.64,0
Madeira,37.50,23.08,40.78,6.93,0
Madeira,30.00,28.81,46.27,6.78,0
Madeira,32.43,31.62,45.88,6.30,0
Madeira,37.50,23.08,40.78,5.28,0
Madeira,31.20,22.94,42.75,4.83,0
Madeira,29.19,30.58,47.45,4.05,0
Madeira,37.50,23.08,40.78,3.52,0
Madeira,35.45,21.15,40.78,3.06,0
Madeira,29.19,30.58,47.45,2.66,0
Madeira,35.17,26.61,42.75,2.34,0
Madeira,37.50,23.08,40.78,2.58,0
Madeira,30.91,28.21,45.88,2.46,0
Madeira,30.81,31.36,46.27,2.74,0
Madeira,37.50,23.08,40.78,2.62,0
Madeira,35.00,22.22,42.35,3.08,0
Madeira,30.00,31.40,47.45,3.81,0
Madeira,40.00,23.08,40.78,3.77,0
Madeira,38.18,21.15,40.78,5.92,0
Madeira,29.19,30.58,47.45,5.15,0
Madeira,31.58,31.93,46.67,4.24,0
Madeira,37.50,23.08,40.78,4.10,0
Madeira,36.00,23.15,42.35,4.90,0
Madeira,30.00,31.40,47.45,4.63,0
Madeira,37.50,23.08,40.78,5.43,0
Madeira,39.13,22.12,40.78,5.13,0
Madeira,29.19,30.58,47.45,5.54,0
Madeira,36.43,25.93,42.35,4.93,0
Madeira,37.50,23.08,40.78,5.82,0
Madeira,30.91,28.21,45.88,4.92,0
Madeira,33.33,31.03,45.49,5.24,0
Madeira,37.50,23.08,40.78,5.01,0
Madeira,32.31,23.64,43.14,5.59,0
Madeira,30.00,31.40,47.45,6.55,0
Madeira,37.50,23.08,40.78,7.29,0
Madeira,35.45,21.15,40.78,6.36,0
Madeira,29.19,30.58,47.45,7.28,0
Madeira,33.33,25.23,41.96,7.10,0
Madeira,37.50,23.08,40.78,5.94,0
Madeira,31.76,28.81,46.27,5.73,0
Madeira,34.29,30.43,45.10,5.40,0
Madeira,37.50,23.08,40.78,5.63,0
Madeira,36.00,22.94,42.75,4.92,0
Madeira,30.00,31.40,47.45,6.31,0
Madeira,37.50,23.08,40.78,5.70,0
Madeira,36.52,22.12,40.78,4.84,0
Madeira,28.33,29.75,47.45,4.03,0
Madeira,35.56,25.23,41.96,6.08,0
Madeira,37.50,23.08,40.78,5.65,0
Madeira,33.75,27.59,45.49,5.08,0
Madeira,31.67,30.77,45.88,5.07,0
Madeira,37.50,23.08,40.78,5.29,0
Madeira,32.50,22.22,42.35,5.07,0
Madeira,30.00,31.40,47.45,7.44,0
Madeira,37.50,23.08,40.78,8.38,0
Madeira,41.74,22.12,40.78,7.70,0
Madeira,29.19,30.58,47.45,7.44,0
Madeira,32.00,27.27,43.14,6.28,0
Madeira,37.50,23.08,40.78,5.68,0
Madeira,31.87,27.59,45.49,5.10,0
Madeira,31.67,30.51,46.27,4.53,0
Madeira,37.50,23.08,40.78,3.83,0
Madeira,37.50,22.43,41.96,3.59,0
Madeira,29.19,30.58,47.45,3.10,0
Madeira,37.50,23.08,40.78,3.27,0
Madeira,39.13,22.12,40.78,3.12,0
Madeira,29.19,30.58,47.45,2.94,0
Madeira,36.00,27.27,43.14,2.91,0
Madeira,37.50,23.08,40.78,2.48,0
Madeira,31.87,27.59,45.49,2.92,0
Madeira,32.31,32.77,46.67,2.58,0
Madeira,37.50,23.08,40.78,3.18,0
Madeira,37.50,22.43,41.96,3.22,0
Madeira,29.19,30.58,47.45,2.89,0
Madeira,37.50,23.08,40.78,2.54,0
Madeira,36.52,22.12,40.78,2.11,0
Madeira,29.19,30.58,47.45,1.89,0
Madeira,36.00,27.27,43.14,1.95,0
Madeira,37.50,23.08,40.78,1.99,0
Madeira,30.00,27.59,45.49,1.81,0
Madeira,32.31,32.50,47.06,1.81,0
Madeira,37.50,23.08,40.78,2.23,0
Madeira,36.52,21.70,41.57,2.53,0
Madeira,29.19,30.58,47.45,2.67,0
Madeira,37.50,23.08,40.78,3.21,0
Madeira,37.50,23.08,40.78,3.21,0
Madeira,29.19,30.58,47.45,4.87,0
Madeira,33.75,28.57,43.92,4.22,0
Madeira,35.00,23.08,40.78,3.81,0
Madeira,32.00,26.32,44.71,3.78,0
Madeira,30.00,31.67,47.06,3.45,0
Madeira,37.50,23.08,40.78,3.19,0
Madeira,32.73,20.95,41.18,4.00,0
Madeira,29.19,30.58,47.45,4.53,0
Madeira,37.50,23.08,40.78,4.09,0
Madeira,36.52,22.12,40.78,4.34,0
Madeira,29.19,30.58,47.45,3.75,0
Madeira,34.84,27.93,43.53,3.52,0
Madeira,37.50,23.08,40.78,4.79,0
Madeira,27.10,26.96,45.10,4.39,0
Madeira,30.77,32.23,47.45,5.25,0
Madeira,37.50,23.08,40.78,8.00,0
Madeira,35.45,20.95,41.18,7.06,0
Madeira,29.19,30.58,47.45,7.51,0
Madeira,37.50,23.08,40.78,6.48,0
Madeira,37.50,23.08,40.78,5.62,0
Madeira,30.00,30.00,47.06,5.21,0
Madeira,34.55,29.20,44.31,4.61,0
Madeira,37.50,23.08,40.78,3.96,0
Madeira,32.00,26.32,44.71,5.16,0
Madeira,30.77,32.23,47.45,4.55,0
Madeira,37.50,23.08,40.78,4.13,0
Madeira,38.18,21.15,40.78,3.61,0
Madeira,29.19,30.58,47.45,3.72,0
Madeira,34.62,24.53,41.57,4.59,0
Madeira,37.50,23.08,40.78,4.31,0
Madeira,60.00,21.58,94.51,1.40,0
Madeira,75.60,21.19,92.55,1.94,0
Madeira,72.00,21.10,92.94,2.16,0
Madeira,64.36,22.73,94.90,3.36,0
Madeira,58.97,23.48,96.86,3.39,0
Madeira,54.10,24.40,98.04,3.38,0
Madeira,58.91,22.54,95.69,3.16,0
Madeira,71.32,22.08,94.12,2.86,0
Madeira,80.40,21.10,92.94,3.19,0
Madeira,79.62,21.94,92.94,2.81,0
Madeira,75.92,20.85,92.16,3.12,0
Madeira,77.50,20.51,91.76,3.10,0
Madeira,74.40,21.19,92.55,2.95,0
Madeira,63.33,22.41,94.51,2.49,0
Madeira,58.98,23.79,97.25,2.45,0
Madeira,54.00,24.00,98.04,2.89,0
Madeira,54.10,24.40,98.04,2.89,0
Madeira,63.33,22.41,94.51,2.89,0
Madeira,72.94,21.43,93.33,3.30,0
Madeira,74.69,20.94,91.76,3.63,0
Madeira,72.69,22.13,92.16,3.60,0
Madeira,74.04,20.09,91.76,3.38,0
Madeira,71.11,22.78,92.94,3.04,0
Madeira,70.00,22.41,94.51,2.90,0
Madeira,65.45,22.63,95.29,3.05,0
Madeira,55.93,23.89,96.86,3.01,0
Madeira,54.92,23.79,97.25,3.08,0
Madeira,58.91,22.73,94.90,3.17,0
Madeira,70.19,22.08,94.12,2.86,0
Madeira,72.00,21.28,92.16,2.52,0
Madeira,68.94,20.09,91.76,2.27,0
Madeira,74.69,20.76,92.55,2.46,0
Madeira,70.80,21.19,92.55,2.61,0
Madeira,75.29,21.43,93.33,2.39,0
Madeira,63.33,22.41,94.51,2.25,0
Madeira,58.91,22.18,97.25,2.37,0
Madeira,58.97,23.20,98.04,2.32,0
Madeira,56.73,22.00,98.04,2.61,0
Madeira,63.40,21.99,94.51,3.36,0
Madeira,75.56,22.41,94.51,3.99,0
Madeira,75.56,22.41,94.51,3.76,0
Madeira,75.56,22.41,94.51,4.10,0
Madeira,75.56,22.41,94.51,4.59,0
Madeira,72.94,21.43,93.33,4.38,0
Madeira,67.92,21.99,94.51,3.81,0
Madeira,60.00,23.39,97.25,4.43,0
Madeira,58.93,22.40,98.04,4.45,0
Madeira,61.03,23.11,98.43,4.87,0
Madeira,63.40,21.72,95.69,4.68,0
Madeira,71.11,22.41,94.51,4.29,0
Madeira,74.72,22.08,94.12,3.78,0
Madeira,76.98,22.08,94.12,4.44,0
Madeira,78.11,22.08,94.12,4.84,0
Madeira,76.98,22.08,94.12,4.32,0
Madeira,75.56,22.41,94.51,5.06,0
Madeira,65.66,21.72,95.69,5.61,0
Madeira,58.91,22.00,98.04,5.04,0
Madeira,61.03,23.11,98.43,4.63,0
Madeira,63.33,21.77,97.25,4.21,0
Madeira,66.67,22.41,94.51,4.16,0
Madeira,74.72,22.08,94.12,3.68,0
Madeira,76.47,21.43,93.33,3.91,0
Madeira,74.72,22.08,94.12,3.97,0
Madeira,72.94,21.43,93.33,3.80,0
Madeira,75.56,22.41,94.51,4.66,0
Madeira,64.44,22.31,94.90,3.96,0
Madeira,58.95,22.80,98.04,4.46,0
Madeira,58.95,22.80,98.04,4.19,0
Madeira,58.93,22.40,98.04,4.56,0
Madeira,64.36,22.73,94.90,4.50,0
Madeira,72.94,21.43,93.33,4.03,0
Madeira,76.98,22.08,94.12,3.78,0
Madeira,76.98,22.08,94.12,4.13,0
Madeira,75.56,22.41,94.51,4.19,0
Madeira,75.56,22.41,94.51,3.62,0
Madeira,68.42,23.36,95.69,3.78,0
Madeira,61.07,22.31,98.43,4.06,0
Madeira,61.05,22.71,98.43,3.59,0
Madeira,61.07,22.31,98.43,5.05,0
Madeira,63.27,22.27,96.86,5.11,0
Madeira,72.45,21.99,94.51,4.46,0
Madeira,75.56,22.41,94.51,3.69,0
Madeira,75.56,22.41,94.51,3.63,0
Madeira,75.56,22.41,94.51,3.09,0
Madeira,75.56,22.41,94.51,3.35,0
Madeira,70.19,21.99,94.51,3.58,0
Madeira,64.71,20.99,95.29,3.94,0
Madeira,61.03,23.11,98.43,4.09,0
Madeira,58.97,23.20,98.04,3.68,0
Madeira,58.91,22.45,96.08,3.30,0
Madeira,72.22,22.41,94.51,2.82,0
Madeira,72.00,21.10,92.94,2.80,0
Madeira,77.78,22.41,94.51,2.84,0
Madeira,78.11,22.08,94.12,2.88,0
Madeira,75.56,22.41,94.51,3.59,0
Madeira,75.56,22.41,94.51,3.76,0
Madeira,65.66,21.72,95.69,3.65,0
Madeira,58.95,22.80,98.04,3.54,0
Madeira,61.03,23.11,98.43,3.72,0
Madeira,57.93,23.39,97.25,3.71,0
Madeira,63.33,22.41,94.51,4.87,0
Madeira,75.29,21.43,93.33,4.32,0
Madeira,76.47,21.43,93.33,4.36,0
Madeira,72.94,21.43,93.33,5.37,0
Madeira,76.98,22.08,94.12,5.08,0
Madeira,78.89,22.41,94.51,5.44,0
Madeira,64.62,21.49,94.90,4.65,0
Madeira,63.10,23.11,98.43,5.63,0
Madeira,61.03,23.11,98.43,5.24,0
Madeira,58.97,23.20,98.04,4.68,0
Madeira,63.46,21.58,94.51,4.40,0
Madeira,74.72,22.08,94.12,4.47,0
Madeira,74.72,22.08,94.12,3.80,0
Madeira,74.72,22.08,94.12,4.04,0
Madeira,76.98,22.08,94.12,4.28,0
Madeira,75.29,21.43,93.33,4.12,0
Madeira,71.11,22.41,94.51,3.84,0
Madeira,63.21,22.67,96.86,3.63,0
Madeira,61.03,23.11,98.43,4.06,0
Madeira,62.95,24.30,98.43,3.94,0
Madeira,58.89,22.13,95.69,3.81,0
Madeira,72.22,22.41,94.51,4.08,0
Madeira,78.11,22.08,94.12,4.12,0
Madeira,74.40,21.10,92.94,4.98,0
Madeira,72.94,21.43,93.33,4.56,0
Madeira,75.29,21.43,93.33,4.00,0
Madeira,75.56,22.41,94.51,3.92,0
Madeira,64.44,22.31,94.90,3.80,0
Madeira,56.79,22.40,98.04,3.82,0
Madeira,58.91,22.00,98.04,3.96,0
Madeira,61.03,23.11,98.43,3.54,0
Madeira,65.56,22.41,94.51,4.89,0
Madeira,76.98,22.08,94.12,6.58,0
Madeira,74.40,21.10,92.94,5.99,0
Madeira,74.40,21.10,92.94,5.62,0
Madeira,72.00,21.10,92.94,5.50,0
Madeira,76.98,22.08,94.12,5.37,0
Madeira,63.33,22.41,94.51,5.72,0
Madeira,60.00,21.77,97.25,6.81,0
Madeira,57.97,23.60,98.04,6.93,0
Madeira,61.00,23.90,98.43,6.55,0
Madeira,63.33,22.41,94.51,6.42,0
Madeira,74.72,22.08,94.12,5.40,0
Madeira,70.00,20.43,92.16,4.65,0
Madeira,74.40,21.10,92.94,5.12,0
Madeira,73.47,20.76,92.55,4.88,0
Madeira,72.94,21.43,93.33,4.58,0
Madeira,66.67,22.41,94.51,4.27,0
Madeira,62.07,23.48,96.86,4.62,0
Madeira,61.05,22.89,97.65,3.92,0
Madeira,58.98,23.60,98.04,4.27,0
Madeira,62.22,22.22,95.29,4.03,0
Madeira,74.44,22.41,94.51,3.62,0
Madeira,75.29,21.43,93.33,3.23,0
Madeira,76.80,21.10,92.94,3.05,0
Madeira,77.78,22.41,94.51,3.17,0
Madeira,74.40,21.10,92.94,3.44,0
Madeira,73.58,22.08,94.12,3.84,0
Madeira,67.37,23.17,96.47,3.39,0
Madeira,58.91,22.00,98.04,3.13,0
Madeira,58.98,23.60,98.04,2.87,0
Madeira,57.86,22.40,98.04,2.70,0
Madeira,63.33,22.41,94.51,2.49,0
Madeira,75.29,21.43,93.33,3.07,0
Madeira,72.00,21.10,92.94,2.99,0
Madeira,74.69,20.76,92.55,3.71,0
Madeira,75.29,21.43,93.33,3.20,0
Madeira,72.00,21.10,92.94,4.15,0
Madeira,64.44,22.31,94.90,4.24,0
Madeira,58.97,23.20,98.04,4.85,0
Madeira,58.97,23.20,98.04,4.54,0
Madeira,58.93,22.40,98.04,4.47,0
Madeira,63.40,21.99,94.51,5.20,0
Madeira,72.00,21.10,92.94,4.36,0
Madeira,72.00,19.40,90.98,3.81,0
Madeira,73.75,20.43,92.16,3.28,0
Madeira,75.29,21.43,93.33,3.46,0
Madeira,76.47,21.43,93.33,3.64,0
Madeira,70.00,22.41,94.51,3.24,0
Madeira,57.78,22.04,96.08,3.20,0
Madeira,61.07,22.31,98.43,3.16,0
Madeira,58.93,22.40,98.04,3.28,0
Madeira,62.22,22.13,95.69,5.03,0
Madeira,70.00,22.41,94.51,5.82,0
Madeira,73.47,20.76,92.55,5.95,0
Madeira,74.72,22.08,94.12,6.38,0
Madeira,76.98,22.08,94.12,5.46,0
Madeira,74.40,21.10,92.94,6.85,0
Madeira,75.56,22.41,94.51,6.97,0
Madeira,65.66,21.81,95.29,6.84,0
Madeira,55.86,23.20,98.04,6.24,0
Madeira,58.97,23.20,98.04,5.52,0
Madeira,58.91,22.27,96.86,5.04,0
Madeira,65.56,22.41,94.51,4.31,0
Madeira,76.47,21.43,93.33,4.12,0
Madeira,75.60,21.10,92.94,3.85,0
Madeira,68.18,19.05,90.59,3.64,0
Madeira,76.80,21.10,92.94,3.84,0
Madeira,78.11,22.08,94.12,3.44,0
Madeira,66.67,22.41,94.51,3.80,0
Madeira,58.93,22.86,96.08,3.23,0
Madeira,57.86,22.40,98.04,2.98,0
Madeira,61.05,22.71,98.43,2.57,0
Madeira,62.31,21.58,94.51,2.44,0
Madeira,72.22,22.41,94.51,2.18,0
Madeira,76.98,22.08,94.12,2.11,0
Madeira,80.38,22.08,94.12,2.26,0
Madeira,72.94,21.43,93.33,2.16,0
Madeira,72.00,21.10,92.94,2.57,0
Madeira,76.98,22.08,94.12,3.08,0
Madeira,65.45,22.63,95.29,3.12,0
Madeira,56.90,23.20,98.04,3.34,0
Madeira,58.93,22.40,98.04,3.52,0
